PC=000001B8 [00500137] X02=00500000 X00=00000000 X05=00000000 lui     sp,5242880
PC=000001BC [00C000EF] X01=000001C0 X00=00000000 X12=00000000 jal     ra,12
PC=000001C8 [E9010113] X02=004FFE90 X02=00500000 X16=00000000 addi    sp,sp,-368
PC=000001CC [16812623] X12=00000000 X02=004FFE90 X08=00000000 sw      s0/fp,364(sp)
PC=000001D0 [17212423] X08=00000000 X02=004FFE90 X18=00000000 sw      s2,360(sp)
PC=000001D4 [17312223] X04=00000000 X02=004FFE90 X19=00000000 sw      s3,356(sp)
PC=000001D8 [17412023] X00=00000000 X02=004FFE90 X20=00000000 sw      s4,352(sp)
PC=000001DC [15512E23] X28=00000000 X02=004FFE90 X21=00000000 sw      s5,348(sp)
PC=000001E0 [15612C23] X24=00000000 X02=004FFE90 X22=00000000 sw      s6,344(sp)
PC=000001E4 [15712A23] X20=00000000 X02=004FFE90 X23=00000000 sw      s7,340(sp)
PC=000001E8 [15812823] X16=00000000 X02=004FFE90 X24=00000000 sw      s8,336(sp)
PC=000001EC [15912623] X12=00000000 X02=004FFE90 X25=00000000 sw      s9,332(sp)
PC=000001F0 [15A12423] X08=00000000 X02=004FFE90 X26=00000000 sw      s10,328(sp)
PC=000001F4 [15B12223] X04=00000000 X02=004FFE90 X27=00000000 sw      s11,324(sp)
PC=000001F8 [17010413] X08=00500000 X02=004FFE90 X16=00000000 addi    s0/fp,sp,368
PC=000001FC [FFF00713] X14=FFFFFFFF X00=00000000 X31=00000000 addi    a4,zero,-1
PC=00000200 [FFF00793] X15=FFFFFFFF X00=00000000 X31=00000000 addi    a5,zero,-1
PC=00000204 [FCE42423] X08=00500000 X08=00500000 X14=FFFFFFFF sw      a4,-56(s0/fp)
PC=00000208 [FCF42623] X12=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-52(s0/fp)
PC=0000020C [FFF00713] X14=FFFFFFFF X00=00000000 X31=00000000 addi    a4,zero,-1
PC=00000210 [FFF00793] X15=FFFFFFFF X00=00000000 X31=00000000 addi    a5,zero,-1
PC=00000214 [FCE42023] X00=00000000 X08=00500000 X14=FFFFFFFF sw      a4,-64(s0/fp)
PC=00000218 [FCF42223] X04=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-60(s0/fp)
PC=0000021C [FC842703] X14=FFFFFFFF X08=00500000 X08=00500000 lw      a4,-56(s0/fp)
PC=00000220 [FC042783] X15=FFFFFFFF X08=00500000 X00=00000000 lw      a5,-64(s0/fp)
PC=00000224 [00F76633] X12=FFFFFFFF X14=FFFFFFFF X15=FFFFFFFF or      a2,a4,a5
PC=00000228 [FCC42703] X14=FFFFFFFF X08=00500000 X12=FFFFFFFF lw      a4,-52(s0/fp)
PC=0000022C [FC442783] X15=FFFFFFFF X08=00500000 X04=00000000 lw      a5,-60(s0/fp)
PC=00000230 [00F766B3] X13=FFFFFFFF X14=FFFFFFFF X15=FFFFFFFF or      a3,a4,a5
PC=00000234 [FAC42C23] X24=00000000 X08=00500000 X12=FFFFFFFF sw      a2,-72(s0/fp)
