PC=000001B8 [00500137] X02=00500000 X00=00000000 X05=00000000 lui     sp,5242880
PC=000001BC [00C000EF] X01=000001C0 X00=00000000 X12=00000000 jal     ra,12
PC=000001C8 [FD010113] X02=004FFFD0 X02=00500000 X16=00000000 addi    sp,sp,-48
PC=000001CC [02812623] X12=00000000 X02=004FFFD0 X08=00000000 sw      s0/fp,44(sp)
PC=000001D0 [03010413] X08=00500000 X02=004FFFD0 X16=00000000 addi    s0/fp,sp,48
PC=000001D4 [FE0407A3] X15=00000000 X08=00500000 X00=00000000 sb      zero,-17(s0/fp)
PC=000001D8 [FE040723] X14=00000000 X08=00500000 X00=00000000 sb      zero,-18(s0/fp)
PC=000001DC [FE0406A3] X13=00000000 X08=00500000 X00=00000000 sb      zero,-19(s0/fp)
PC=000001E0 [00100793] X15=00000001 X00=00000000 X01=000001C0 addi    a5,zero,1
PC=000001E4 [FEF40623] X12=00000000 X08=00500000 X15=00000001 sb      a5,-20(s0/fp)
PC=000001E8 [00200793] X15=00000002 X00=00000000 X02=004FFFD0 addi    a5,zero,2
PC=000001EC [FEF41523] X10=00000000 X08=00500000 X15=00000002 sh      a5,-22(s0/fp)
PC=000001F0 [00300793] X15=00000003 X00=00000000 X03=00000000 addi    a5,zero,3
PC=000001F4 [FEF41423] X08=00500000 X08=00500000 X15=00000003 sh      a5,-24(s0/fp)
PC=000001F8 [00400793] X15=00000004 X00=00000000 X04=00000000 addi    a5,zero,4
PC=000001FC [FEF42223] X04=00000000 X08=00500000 X15=00000004 sw      a5,-28(s0/fp)
PC=00000200 [00500793] X15=00000005 X00=00000000 X05=00000000 addi    a5,zero,5
PC=00000204 [FEF42023] X00=00000000 X08=00500000 X15=00000005 sw      a5,-32(s0/fp)
PC=00000208 [00600713] X14=00000006 X00=00000000 X06=00000000 addi    a4,zero,6
PC=0000020C [00000793] X15=00000000 X00=00000000 X00=00000000 addi    a5,zero,0
PC=00000210 [FCE42C23] X24=00000000 X08=00500000 X14=00000006 sw      a4,-40(s0/fp)
PC=00000214 [FCF42E23] X28=00000000 X08=00500000 X15=00000000 sw      a5,-36(s0/fp)
PC=00000218 [00700713] X14=00000007 X00=00000000 X07=00000000 addi    a4,zero,7
PC=0000021C [00000793] X15=00000000 X00=00000000 X00=00000000 addi    a5,zero,0
PC=00000220 [FCE42823] X16=00000000 X08=00500000 X14=00000007 sw      a4,-48(s0/fp)
PC=00000224 [FCF42A23] X20=00000000 X08=00500000 X15=00000000 sw      a5,-44(s0/fp)
PC=00000228 [FED40783] X15=00000000 X08=00500000 X13=00000000 lb      a5,-19(s0/fp)
PC=00000230 [06079A63] X20=00000000 X15=00000000 X00=00000000 bne     a5,zero,116
PC=00000230 [FEC44703] X14=00000001 X08=00500000 X12=00000000 lbu     a4,-20(s0/fp)
PC=00000234 [00100793] X15=00000001 X00=00000000 X01=000001C0 addi    a5,zero,1
PC=0000023C [06F71463] X08=00500000 X14=00000001 X15=00000001 bne     a4,a5,104
PC=0000023C [FEA41703] X14=00000002 X08=00500000 X10=00000000 lh      a4,-22(s0/fp)
PC=00000240 [00200793] X15=00000002 X00=00000000 X02=004FFFD0 addi    a5,zero,2
PC=00000248 [04F71E63] X28=00000000 X14=00000002 X15=00000002 bne     a4,a5,92
PC=00000248 [FE845703] X14=00000003 X08=00500000 X08=00500000 lhu     a4,-24(s0/fp)
PC=0000024C [00300793] X15=00000003 X00=00000000 X03=00000000 addi    a5,zero,3
PC=00000254 [04F71863] X16=00000000 X14=00000003 X15=00000003 bne     a4,a5,80
PC=00000254 [FE442703] X14=00000004 X08=00500000 X04=00000000 lw      a4,-28(s0/fp)
PC=00000258 [00400793] X15=00000004 X00=00000000 X04=00000000 addi    a5,zero,4
PC=00000260 [04F71263] X04=00000000 X14=00000004 X15=00000004 bne     a4,a5,68
PC=00000260 [FE042703] X14=00000005 X08=00500000 X00=00000000 lw      a4,-32(s0/fp)
PC=00000264 [00500793] X15=00000005 X00=00000000 X05=00000000 addi    a5,zero,5
PC=0000026C [02F71C63] X24=00000000 X14=00000005 X15=00000005 bne     a4,a5,56
PC=0000026C [FD842703] X14=00000006 X08=00500000 X24=00000000 lw      a4,-40(s0/fp)
PC=00000270 [00600793] X15=00000006 X00=00000000 X06=00000000 addi    a5,zero,6
PC=00000278 [02F71663] X12=00000000 X14=00000006 X15=00000006 bne     a4,a5,44
PC=00000278 [FDC42783] X15=00000000 X08=00500000 X28=00000000 lw      a5,-36(s0/fp)
PC=00000280 [02079263] X04=00000000 X15=00000000 X00=00000000 bne     a5,zero,36
PC=00000280 [FD042703] X14=00000007 X08=00500000 X16=00000000 lw      a4,-48(s0/fp)
PC=00000284 [00700793] X15=00000007 X00=00000000 X07=00000000 addi    a5,zero,7
PC=0000028C [00F71C63] X24=00000000 X14=00000007 X15=00000007 bne     a4,a5,24
PC=0000028C [FD442783] X15=00000000 X08=00500000 X20=00000000 lw      a5,-44(s0/fp)
PC=00000294 [00079863] X16=00000000 X15=00000000 X00=00000000 bne     a5,zero,16
PC=00000294 [FEF44783] X15=00000000 X08=00500000 X15=00000000 lbu     a5,-17(s0/fp)
PC=00000298 [00178793] X15=00000001 X15=00000000 X01=000001C0 addi    a5,a5,1
PC=0000029C [FEF407A3] X15=00000001 X08=00500000 X15=00000001 sb      a5,-17(s0/fp)
PC=000002A0 [FED40783] X15=00000000 X08=00500000 X13=00000000 lb      a5,-19(s0/fp)
PC=000002A8 [0807C263] X04=00000000 X15=00000000 X00=00000000 blt     a5,zero,132
PC=000002A8 [FEC44703] X14=00000001 X08=00500000 X12=00000000 lbu     a4,-20(s0/fp)
PC=000002AC [00100793] X15=00000001 X00=00000000 X01=000001C0 addi    a5,zero,1
PC=000002B4 [06E7EC63] X24=00000000 X15=00000001 X14=00000001 bltu    a5,a4,120
PC=000002B4 [FEA41703] X14=00000002 X08=00500000 X10=00000000 lh      a4,-22(s0/fp)
PC=000002B8 [00100793] X15=00000001 X00=00000000 X01=000001C0 addi    a5,zero,1
PC=000002C0 [06E7D663] X12=00000000 X15=00000001 X14=00000002 bge     a5,a4,108
PC=000002C0 [FE845703] X14=00000003 X08=00500000 X08=00500000 lhu     a4,-24(s0/fp)
PC=000002C4 [00300793] X15=00000003 X00=00000000 X03=00000000 addi    a5,zero,3
PC=000002CC [06E7E063] X00=00000000 X15=00000003 X14=00000003 bltu    a5,a4,96
PC=000002CC [FE442703] X14=00000004 X08=00500000 X04=00000000 lw      a4,-28(s0/fp)
PC=000002D0 [00300793] X15=00000003 X00=00000000 X03=00000000 addi    a5,zero,3
PC=000002D8 [04E7DA63] X20=00000000 X15=00000003 X14=00000004 bge     a5,a4,84
PC=000002D8 [FE042703] X14=00000005 X08=00500000 X00=00000000 lw      a4,-32(s0/fp)
PC=000002DC [00400793] X15=00000004 X00=00000000 X04=00000000 addi    a5,zero,4
PC=000002E4 [04E7F463] X08=00500000 X15=00000004 X14=00000005 bgeu    a5,a4,72
PC=000002E4 [FDC42783] X15=00000000 X08=00500000 X28=00000000 lw      a5,-36(s0/fp)
PC=000002EC [04F04063] X00=00000000 X00=00000000 X15=00000000 blt     zero,a5,64
PC=000002EC [FDC42783] X15=00000000 X08=00500000 X28=00000000 lw      a5,-36(s0/fp)
PC=000002F4 [00079863] X16=00000000 X15=00000000 X00=00000000 bne     a5,zero,16
PC=000002F4 [FD842703] X14=00000006 X08=00500000 X24=00000000 lw      a4,-40(s0/fp)
PC=000002F8 [00600793] X15=00000006 X00=00000000 X06=00000000 addi    a5,zero,6
PC=00000300 [02E7E663] X12=00000000 X15=00000006 X14=00000006 bltu    a5,a4,44
PC=00000300 [FD442783] X15=00000000 X08=00500000 X20=00000000 lw      a5,-44(s0/fp)
PC=00000308 [02079263] X04=00000000 X15=00000000 X00=00000000 bne     a5,zero,36
PC=00000308 [FD442783] X15=00000000 X08=00500000 X20=00000000 lw      a5,-44(s0/fp)
PC=00000310 [00079863] X16=00000000 X15=00000000 X00=00000000 bne     a5,zero,16
PC=00000310 [FD042703] X14=00000007 X08=00500000 X16=00000000 lw      a4,-48(s0/fp)
PC=00000314 [00700793] X15=00000007 X00=00000000 X07=00000000 addi    a5,zero,7
PC=0000031C [00E7E863] X16=00000000 X15=00000007 X14=00000007 bltu    a5,a4,16
PC=0000031C [FEF44783] X15=00000001 X08=00500000 X15=00000007 lbu     a5,-17(s0/fp)
PC=00000320 [00178793] X15=00000002 X15=00000001 X01=000001C0 addi    a5,a5,1
