PC=000001B8 [00500137] X02=00500000 X00=00000000 X05=00000000 lui     sp,5242880
PC=000002DC [FC642C23] X24=00000000 X08=00500000 X06=00000000 sw      t1,-40(s0/fp)
PC=000002E0 [FC742E23] X28=00000000 X08=00500000 X07=00000000 sw      t2,-36(s0/fp)
PC=000002E4 [00A00713] X14=0000000A X00=00000000 X10=00000002 addi    a4,zero,10
PC=000002E8 [00000793] X15=00000000 X00=00000000 X00=00000000 addi    a5,zero,0
PC=000002EC [FEE42423] X08=00500000 X08=00500000 X14=0000000A sw      a4,-24(s0/fp)
PC=000002F0 [FEF42623] X12=FFFFFFFE X08=00500000 X15=00000000 sw      a5,-20(s0/fp)
PC=000002F4 [FFB00713] X14=FFFFFFFB X00=00000000 X27=00000000 addi    a4,zero,-5
PC=000002F8 [FFF00793] X15=FFFFFFFF X00=00000000 X31=00000000 addi    a5,zero,-1
PC=000002FC [FEE42023] X00=00000000 X08=00500000 X14=FFFFFFFB sw      a4,-32(s0/fp)
PC=00000300 [FEF42223] X04=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-28(s0/fp)
PC=00000304 [FE842603] X12=0000000A X08=00500000 X08=00500000 lw      a2,-24(s0/fp)
PC=00000308 [FEC42683] X13=00000000 X08=00500000 X12=0000000A lw      a3,-20(s0/fp)
PC=0000030C [FE042503] X10=FFFFFFFB X08=00500000 X00=00000000 lw      a0,-32(s0/fp)
PC=00000310 [FE442583] X11=FFFFFFFF X08=00500000 X04=00000000 lw      a1,-28(s0/fp)
PC=00000314 [00A60733] X14=00000005 X12=0000000A X10=FFFFFFFB add     a4,a2,a0
PC=00000318 [00070813] X16=00000005 X14=00000005 X00=00000000 addi    a6,a4,0
PC=0000031C [00C83833] X16=00000001 X16=00000005 X12=0000000A sltu    a6,a6,a2
PC=00000320 [00B687B3] X15=FFFFFFFF X13=00000000 X11=FFFFFFFF add     a5,a3,a1
PC=00000324 [00F806B3] X13=00000000 X16=00000001 X15=FFFFFFFF add     a3,a6,a5
PC=00000328 [00068793] X15=00000000 X13=00000000 X00=00000000 addi    a5,a3,0
PC=0000032C [FCE42C23] X24=00000000 X08=00500000 X14=00000005 sw      a4,-40(s0/fp)
PC=00000330 [FCF42E23] X28=00000000 X08=00500000 X15=00000000 sw      a5,-36(s0/fp)
PC=00000334 [FC642C23] X24=00000000 X08=00500000 X06=00000000 sw      t1,-40(s0/fp)
PC=00000338 [FC742E23] X28=00000000 X08=00500000 X07=00000000 sw      t2,-36(s0/fp)
PC=0000033C [00500713] X14=00000005 X00=00000000 X05=00000000 addi    a4,zero,5
PC=00000340 [00000793] X15=00000000 X00=00000000 X00=00000000 addi    a5,zero,0
PC=00000344 [FEE42423] X08=00500000 X08=00500000 X14=00000005 sw      a4,-24(s0/fp)
PC=00000348 [FEF42623] X12=0000000A X08=00500000 X15=00000000 sw      a5,-20(s0/fp)
PC=0000034C [FF600713] X14=FFFFFFF6 X00=00000000 X22=00000000 addi    a4,zero,-10
PC=00000350 [FFF00793] X15=FFFFFFFF X00=00000000 X31=00000000 addi    a5,zero,-1
PC=00000354 [FEE42023] X00=00000000 X08=00500000 X14=FFFFFFF6 sw      a4,-32(s0/fp)
PC=00000358 [FEF42223] X04=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-28(s0/fp)
PC=0000035C [FE842603] X12=00000005 X08=00500000 X08=00500000 lw      a2,-24(s0/fp)
PC=00000360 [FEC42683] X13=00000000 X08=00500000 X12=00000005 lw      a3,-20(s0/fp)
PC=00000364 [FE042503] X10=FFFFFFF6 X08=00500000 X00=00000000 lw      a0,-32(s0/fp)
PC=00000368 [FE442583] X11=FFFFFFFF X08=00500000 X04=00000000 lw      a1,-28(s0/fp)
PC=0000036C [00A60733] X14=FFFFFFFB X12=00000005 X10=FFFFFFF6 add     a4,a2,a0
PC=00000370 [00070813] X16=FFFFFFFB X14=FFFFFFFB X00=00000000 addi    a6,a4,0
PC=00000374 [00C83833] X16=00000000 X16=FFFFFFFB X12=00000005 sltu    a6,a6,a2
PC=00000378 [00B687B3] X15=FFFFFFFF X13=00000000 X11=FFFFFFFF add     a5,a3,a1
PC=0000037C [00F806B3] X13=FFFFFFFF X16=00000000 X15=FFFFFFFF add     a3,a6,a5
PC=00000380 [00068793] X15=FFFFFFFF X13=FFFFFFFF X00=00000000 addi    a5,a3,0
PC=00000384 [FCE42C23] X24=00000000 X08=00500000 X14=FFFFFFFB sw      a4,-40(s0/fp)
PC=00000388 [FCF42E23] X28=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-36(s0/fp)
PC=0000038C [FC642C23] X24=00000000 X08=00500000 X06=00000000 sw      t1,-40(s0/fp)
PC=00000390 [FC742E23] X28=00000000 X08=00500000 X07=00000000 sw      t2,-36(s0/fp)
PC=00000394 [00000797] X15=00000394 X00=00000000 X00=00000000 auipc   a5,0
PC=00000398 [7A478793] X15=00000B38 X15=00000394 X04=00000000 addi    a5,a5,1956
PC=0000039C [0007A703] X14=00000000 X15=00000B38 X00=00000000 lw      a4,0(a5)
PC=000003A0 [0047A783] X15=00000000 X15=00000B38 X04=00000000 lw      a5,4(a5)
PC=000003A4 [FEE42423] X08=00500000 X08=00500000 X14=00000000 sw      a4,-24(s0/fp)
PC=000003A8 [FEF42623] X12=00000005 X08=00500000 X15=00000000 sw      a5,-20(s0/fp)
PC=000003AC [00000797] X15=000003AC X00=00000000 X00=00000000 auipc   a5,0
PC=000003B0 [79478793] X15=00000B40 X15=000003AC X20=00000000 addi    a5,a5,1940
PC=000003B4 [0007A703] X14=00000000 X15=00000B40 X00=00000000 lw      a4,0(a5)
PC=000003B8 [0047A783] X15=00000000 X15=00000B40 X04=00000000 lw      a5,4(a5)
PC=000003BC [FEE42023] X00=00000000 X08=00500000 X14=00000000 sw      a4,-32(s0/fp)
PC=000003C0 [FEF42223] X04=00000000 X08=00500000 X15=00000000 sw      a5,-28(s0/fp)
PC=000003C4 [FE842603] X12=00000000 X08=00500000 X08=00500000 lw      a2,-24(s0/fp)
PC=000003C8 [FEC42683] X13=00000000 X08=00500000 X12=00000000 lw      a3,-20(s0/fp)
PC=000003CC [FE042503] X10=00000000 X08=00500000 X00=00000000 lw      a0,-32(s0/fp)
PC=000003D0 [FE442583] X11=00000000 X08=00500000 X04=00000000 lw      a1,-28(s0/fp)
PC=000003D4 [00A60733] X14=00000000 X12=00000000 X10=00000000 add     a4,a2,a0
PC=000003D8 [00070813] X16=00000000 X14=00000000 X00=00000000 addi    a6,a4,0
PC=000003DC [00C83833] X16=00000000 X16=00000000 X12=00000000 sltu    a6,a6,a2
PC=000003E0 [00B687B3] X15=00000000 X13=00000000 X11=00000000 add     a5,a3,a1
PC=000003E4 [00F806B3] X13=00000000 X16=00000000 X15=00000000 add     a3,a6,a5
PC=000003E8 [00068793] X15=00000000 X13=00000000 X00=00000000 addi    a5,a3,0
PC=000003EC [FCE42C23] X24=00000000 X08=00500000 X14=00000000 sw      a4,-40(s0/fp)
PC=000003F0 [FCF42E23] X28=00000000 X08=00500000 X15=00000000 sw      a5,-36(s0/fp)
PC=000003F4 [FC642C23] X24=00000000 X08=00500000 X06=00000000 sw      t1,-40(s0/fp)
PC=000003F8 [FC742E23] X28=00000000 X08=00500000 X07=00000000 sw      t2,-36(s0/fp)
PC=000003FC [00000797] X15=000003FC X00=00000000 X00=00000000 auipc   a5,0
PC=00000400 [74C78793] X15=00000B48 X15=000003FC X12=00000000 addi    a5,a5,1868
PC=00000404 [0007A703] X14=00000000 X15=00000B48 X00=00000000 lw      a4,0(a5)
PC=00000408 [0047A783] X15=00000000 X15=00000B48 X04=00000000 lw      a5,4(a5)
PC=0000040C [FEE42423] X08=00500000 X08=00500000 X14=00000000 sw      a4,-24(s0/fp)
PC=00000410 [FEF42623] X12=00000000 X08=00500000 X15=00000000 sw      a5,-20(s0/fp)
PC=00000414 [00000797] X15=00000414 X00=00000000 X00=00000000 auipc   a5,0
PC=00000418 [73C78793] X15=00000B50 X15=00000414 X28=00000000 addi    a5,a5,1852
PC=0000041C [0007A703] X14=00000000 X15=00000B50 X00=00000000 lw      a4,0(a5)
PC=00000420 [0047A783] X15=00000000 X15=00000B50 X04=00000000 lw      a5,4(a5)
PC=00000424 [FEE42023] X00=00000000 X08=00500000 X14=00000000 sw      a4,-32(s0/fp)
PC=00000428 [FEF42223] X04=00000000 X08=00500000 X15=00000000 sw      a5,-28(s0/fp)
PC=0000042C [FE842603] X12=00000000 X08=00500000 X08=00500000 lw      a2,-24(s0/fp)
PC=00000430 [FEC42683] X13=00000000 X08=00500000 X12=00000000 lw      a3,-20(s0/fp)
PC=00000434 [FE042503] X10=00000000 X08=00500000 X00=00000000 lw      a0,-32(s0/fp)
PC=00000438 [FE442583] X11=00000000 X08=00500000 X04=00000000 lw      a1,-28(s0/fp)
PC=0000043C [00A60733] X14=00000000 X12=00000000 X10=00000000 add     a4,a2,a0
PC=00000440 [00070813] X16=00000000 X14=00000000 X00=00000000 addi    a6,a4,0
PC=00000444 [00C83833] X16=00000000 X16=00000000 X12=00000000 sltu    a6,a6,a2
PC=00000448 [00B687B3] X15=00000000 X13=00000000 X11=00000000 add     a5,a3,a1
PC=0000044C [00F806B3] X13=00000000 X16=00000000 X15=00000000 add     a3,a6,a5
PC=00000450 [00068793] X15=00000000 X13=00000000 X00=00000000 addi    a5,a3,0
PC=00000454 [FCE42C23] X24=00000000 X08=00500000 X14=00000000 sw      a4,-40(s0/fp)
PC=00000458 [FCF42E23] X28=00000000 X08=00500000 X15=00000000 sw      a5,-36(s0/fp)
PC=0000045C [FC642C23] X24=00000000 X08=00500000 X06=00000000 sw      t1,-40(s0/fp)
PC=00000460 [FC742E23] X28=00000000 X08=00500000 X07=00000000 sw      t2,-36(s0/fp)
PC=00000464 [FC642823] X16=00000000 X08=00500000 X06=00000000 sw      t1,-48(s0/fp)
PC=00000468 [FC742A23] X20=00000000 X08=00500000 X07=00000000 sw      t2,-44(s0/fp)
PC=0000046C [FD042603] X12=00000000 X08=00500000 X16=00000000 lw      a2,-48(s0/fp)
PC=00000470 [FD442683] X13=00000000 X08=00500000 X20=00000000 lw      a3,-44(s0/fp)
PC=00000474 [00100513] X10=00000001 X00=00000000 X01=000001C0 addi    a0,zero,1
PC=00000478 [00000593] X11=00000000 X00=00000000 X00=00000000 addi    a1,zero,0
PC=0000047C [00A60733] X14=00000001 X12=00000000 X10=00000001 add     a4,a2,a0
PC=00000480 [00070813] X16=00000001 X14=00000001 X00=00000000 addi    a6,a4,0
PC=00000484 [00C83833] X16=00000000 X16=00000001 X12=00000000 sltu    a6,a6,a2
PC=00000488 [00B687B3] X15=00000000 X13=00000000 X11=00000000 add     a5,a3,a1
PC=0000048C [00F806B3] X13=00000000 X16=00000000 X15=00000000 add     a3,a6,a5
PC=00000490 [00068793] X15=00000000 X13=00000000 X00=00000000 addi    a5,a3,0
PC=00000494 [FCE42823] X16=00000000 X08=00500000 X14=00000001 sw      a4,-48(s0/fp)
PC=00000498 [FCF42A23] X20=00000000 X08=00500000 X15=00000000 sw      a5,-44(s0/fp)
PC=0000049C [FD042603] X12=00000001 X08=00500000 X16=00000000 lw      a2,-48(s0/fp)
PC=000004A0 [FD442683] X13=00000000 X08=00500000 X20=00000000 lw      a3,-44(s0/fp)
PC=000004A4 [00200513] X10=00000002 X00=00000000 X02=004FFFB0 addi    a0,zero,2
PC=000004A8 [00000593] X11=00000000 X00=00000000 X00=00000000 addi    a1,zero,0
PC=000004AC [00A60733] X14=00000003 X12=00000001 X10=00000002 add     a4,a2,a0
PC=000004B0 [00070813] X16=00000003 X14=00000003 X00=00000000 addi    a6,a4,0
PC=000004B4 [00C83833] X16=00000000 X16=00000003 X12=00000001 sltu    a6,a6,a2
PC=000004B8 [00B687B3] X15=00000000 X13=00000000 X11=00000000 add     a5,a3,a1
PC=000004BC [00F806B3] X13=00000000 X16=00000000 X15=00000000 add     a3,a6,a5
PC=000004C0 [00068793] X15=00000000 X13=00000000 X00=00000000 addi    a5,a3,0
PC=000004C4 [FCE42823] X16=00000000 X08=00500000 X14=00000003 sw      a4,-48(s0/fp)
PC=000004C8 [FCF42A23] X20=00000000 X08=00500000 X15=00000000 sw      a5,-44(s0/fp)
PC=000004CC [FD042603] X12=00000003 X08=00500000 X16=00000000 lw      a2,-48(s0/fp)
PC=000004D0 [FD442683] X13=00000000 X08=00500000 X20=00000000 lw      a3,-44(s0/fp)
PC=000004D4 [00300513] X10=00000003 X00=00000000 X03=00000000 addi    a0,zero,3
PC=000004D8 [00000593] X11=00000000 X00=00000000 X00=00000000 addi    a1,zero,0
PC=000004DC [00A60733] X14=00000006 X12=00000003 X10=00000003 add     a4,a2,a0
PC=000004E0 [00070813] X16=00000006 X14=00000006 X00=00000000 addi    a6,a4,0
PC=000004E4 [00C83833] X16=00000000 X16=00000006 X12=00000003 sltu    a6,a6,a2
PC=000004E8 [00B687B3] X15=00000000 X13=00000000 X11=00000000 add     a5,a3,a1
PC=000004EC [00F806B3] X13=00000000 X16=00000000 X15=00000000 add     a3,a6,a5
PC=000004F0 [00068793] X15=00000000 X13=00000000 X00=00000000 addi    a5,a3,0
PC=000004F4 [FCE42823] X16=00000000 X08=00500000 X14=00000006 sw      a4,-48(s0/fp)
PC=000004F8 [FCF42A23] X20=00000000 X08=00500000 X15=00000000 sw      a5,-44(s0/fp)
PC=000004FC [FD042603] X12=00000006 X08=00500000 X16=00000000 lw      a2,-48(s0/fp)
PC=00000500 [FD442683] X13=00000000 X08=00500000 X20=00000000 lw      a3,-44(s0/fp)
PC=00000504 [00400513] X10=00000004 X00=00000000 X04=00000000 addi    a0,zero,4
PC=00000508 [00000593] X11=00000000 X00=00000000 X00=00000000 addi    a1,zero,0
PC=0000050C [00A60733] X14=0000000A X12=00000006 X10=00000004 add     a4,a2,a0
PC=00000510 [00070813] X16=0000000A X14=0000000A X00=00000000 addi    a6,a4,0
PC=00000514 [00C83833] X16=00000000 X16=0000000A X12=00000006 sltu    a6,a6,a2
PC=00000518 [00B687B3] X15=00000000 X13=00000000 X11=00000000 add     a5,a3,a1
PC=0000051C [00F806B3] X13=00000000 X16=00000000 X15=00000000 add     a3,a6,a5
PC=00000520 [00068793] X15=00000000 X13=00000000 X00=00000000 addi    a5,a3,0
PC=00000524 [FCE42823] X16=00000000 X08=00500000 X14=0000000A sw      a4,-48(s0/fp)
PC=00000528 [FCF42A23] X20=00000000 X08=00500000 X15=00000000 sw      a5,-44(s0/fp)
PC=0000052C [FD042603] X12=0000000A X08=00500000 X16=00000000 lw      a2,-48(s0/fp)
PC=00000530 [FD442683] X13=00000000 X08=00500000 X20=00000000 lw      a3,-44(s0/fp)
PC=00000534 [00500513] X10=00000005 X00=00000000 X05=00000000 addi    a0,zero,5
PC=00000538 [00000593] X11=00000000 X00=00000000 X00=00000000 addi    a1,zero,0
PC=0000053C [00A60733] X14=0000000F X12=0000000A X10=00000005 add     a4,a2,a0
PC=00000540 [00070813] X16=0000000F X14=0000000F X00=00000000 addi    a6,a4,0
PC=00000544 [00C83833] X16=00000000 X16=0000000F X12=0000000A sltu    a6,a6,a2
PC=00000548 [00B687B3] X15=00000000 X13=00000000 X11=00000000 add     a5,a3,a1
PC=0000054C [00F806B3] X13=00000000 X16=00000000 X15=00000000 add     a3,a6,a5
PC=00000550 [00068793] X15=00000000 X13=00000000 X00=00000000 addi    a5,a3,0
PC=00000554 [FCE42823] X16=00000000 X08=00500000 X14=0000000F sw      a4,-48(s0/fp)
PC=00000558 [FCF42A23] X20=00000000 X08=00500000 X15=00000000 sw      a5,-44(s0/fp)
PC=0000055C [FC642823] X16=00000000 X08=00500000 X06=00000000 sw      t1,-48(s0/fp)
PC=00000560 [FC742A23] X20=00000000 X08=00500000 X07=00000000 sw      t2,-44(s0/fp)
PC=00000564 [FFF00713] X14=FFFFFFFF X00=00000000 X31=00000000 addi    a4,zero,-1
PC=00000568 [00000793] X15=00000000 X00=00000000 X00=00000000 addi    a5,zero,0
PC=0000056C [FCE42423] X08=00500000 X08=00500000 X14=FFFFFFFF sw      a4,-56(s0/fp)
PC=00000570 [FCF42623] X12=0000000A X08=00500000 X15=00000000 sw      a5,-52(s0/fp)
PC=00000574 [00000713] X14=00000000 X00=00000000 X00=00000000 addi    a4,zero,0
PC=00000578 [FFF00793] X15=FFFFFFFF X00=00000000 X31=00000000 addi    a5,zero,-1
PC=0000057C [FCE42023] X00=00000000 X08=00500000 X14=00000000 sw      a4,-64(s0/fp)
PC=00000580 [FCF42223] X04=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-60(s0/fp)
PC=00000584 [FC842603] X12=FFFFFFFF X08=00500000 X08=00500000 lw      a2,-56(s0/fp)
PC=00000588 [FCC42683] X13=00000000 X08=00500000 X12=FFFFFFFF lw      a3,-52(s0/fp)
PC=0000058C [FC042503] X10=00000000 X08=00500000 X00=00000000 lw      a0,-64(s0/fp)
PC=00000590 [FC442583] X11=FFFFFFFF X08=00500000 X04=00000000 lw      a1,-60(s0/fp)
PC=00000594 [00A60733] X14=FFFFFFFF X12=FFFFFFFF X10=00000000 add     a4,a2,a0
PC=00000598 [00070813] X16=FFFFFFFF X14=FFFFFFFF X00=00000000 addi    a6,a4,0
PC=0000059C [00C83833] X16=00000000 X16=FFFFFFFF X12=FFFFFFFF sltu    a6,a6,a2
PC=000005A0 [00B687B3] X15=FFFFFFFF X13=00000000 X11=FFFFFFFF add     a5,a3,a1
PC=000005A4 [00F806B3] X13=FFFFFFFF X16=00000000 X15=FFFFFFFF add     a3,a6,a5
PC=000005A8 [00068793] X15=FFFFFFFF X13=FFFFFFFF X00=00000000 addi    a5,a3,0
PC=000005AC [FAE42C23] X24=00000000 X08=00500000 X14=FFFFFFFF sw      a4,-72(s0/fp)
PC=000005B0 [FAF42E23] X28=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-68(s0/fp)
PC=000005B4 [FA642C23] X24=00000000 X08=00500000 X06=00000000 sw      t1,-72(s0/fp)
PC=000005B8 [FA742E23] X28=00000000 X08=00500000 X07=00000000 sw      t2,-68(s0/fp)
PC=000005BC [FEC00713] X14=FFFFFFEC X00=00000000 X12=FFFFFFFF addi    a4,zero,-20
PC=000005C0 [FFF00793] X15=FFFFFFFF X00=00000000 X31=00000000 addi    a5,zero,-1
PC=000005C4 [FCE42423] X08=00500000 X08=00500000 X14=FFFFFFEC sw      a4,-56(s0/fp)
PC=000005C8 [FCF42623] X12=FFFFFFFF X08=00500000 X15=FFFFFFFF sw      a5,-52(s0/fp)
PC=000005CC [FE200713] X14=FFFFFFE2 X00=00000000 X02=004FFFB0 addi    a4,zero,-30
PC=000005D0 [FFF00793] X15=FFFFFFFF X00=00000000 X31=00000000 addi    a5,zero,-1
PC=000005D4 [FCE42023] X00=00000000 X08=00500000 X14=FFFFFFE2 sw      a4,-64(s0/fp)
PC=000005D8 [FCF42223] X04=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-60(s0/fp)
PC=000005DC [FC842603] X12=FFFFFFEC X08=00500000 X08=00500000 lw      a2,-56(s0/fp)
PC=000005E0 [FCC42683] X13=FFFFFFFF X08=00500000 X12=FFFFFFEC lw      a3,-52(s0/fp)
PC=000005E4 [FC042503] X10=FFFFFFE2 X08=00500000 X00=00000000 lw      a0,-64(s0/fp)
PC=000005E8 [FC442583] X11=FFFFFFFF X08=00500000 X04=00000000 lw      a1,-60(s0/fp)
PC=000005EC [00A60733] X14=FFFFFFCE X12=FFFFFFEC X10=FFFFFFE2 add     a4,a2,a0
PC=000005F0 [00070813] X16=FFFFFFCE X14=FFFFFFCE X00=00000000 addi    a6,a4,0
PC=000005F4 [00C83833] X16=00000001 X16=FFFFFFCE X12=FFFFFFEC sltu    a6,a6,a2
PC=000005F8 [00B687B3] X15=FFFFFFFE X13=FFFFFFFF X11=FFFFFFFF add     a5,a3,a1
PC=000005FC [00F806B3] X13=FFFFFFFF X16=00000001 X15=FFFFFFFE add     a3,a6,a5
PC=00000600 [00068793] X15=FFFFFFFF X13=FFFFFFFF X00=00000000 addi    a5,a3,0
PC=00000604 [FAE42C23] X24=00000000 X08=00500000 X14=FFFFFFCE sw      a4,-72(s0/fp)
PC=00000608 [FAF42E23] X28=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-68(s0/fp)
PC=0000060C [FA642C23] X24=00000000 X08=00500000 X06=00000000 sw      t1,-72(s0/fp)
