PC=000001B8 [00500137] X02=00500000 X00=00000000 X05=00000000 lui     sp,5242880
PC=000001BC [00C000EF] X01=000001C0 X00=00000000 X12=00000000 jal     ra,12
PC=000001C8 [FC010113] X02=004FFFC0 X02=00500000 X00=00000000 addi    sp,sp,-64
PC=000001CC [02812E23] X28=00000000 X02=004FFFC0 X08=00000000 sw      s0/fp,60(sp)
PC=000001D0 [04010413] X08=00500000 X02=004FFFC0 X00=00000000 addi    s0/fp,sp,64
PC=000001D4 [FFF00793] X15=FFFFFFFF X00=00000000 X31=00000000 addi    a5,zero,-1
PC=000001D8 [FEF42623] X12=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-20(s0/fp)
PC=000001DC [FFF00793] X15=FFFFFFFF X00=00000000 X31=00000000 addi    a5,zero,-1
PC=000001E0 [FEF42423] X08=00500000 X08=00500000 X15=FFFFFFFF sw      a5,-24(s0/fp)
PC=000001E4 [FEC42703] X14=FFFFFFFF X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=000001E8 [FE842783] X15=FFFFFFFF X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=000001EC [00F767B3] X15=FFFFFFFF X14=FFFFFFFF X15=FFFFFFFF or      a5,a4,a5
PC=000001F0 [FEF42223] X04=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-28(s0/fp)
PC=000001F4 [FE042223] X04=00000000 X08=00500000 X00=00000000 sw      zero,-28(s0/fp)
PC=000001F8 [FEC42703] X14=FFFFFFFF X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=000001FC [FE842783] X15=FFFFFFFF X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=00000200 [00F777B3] X15=FFFFFFFF X14=FFFFFFFF X15=FFFFFFFF and     a5,a4,a5
PC=00000204 [FEF42023] X00=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-32(s0/fp)
PC=00000208 [FE042023] X00=00000000 X08=00500000 X00=00000000 sw      zero,-32(s0/fp)
PC=0000020C [FEC42703] X14=FFFFFFFF X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=00000210 [FE842783] X15=FFFFFFFF X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=00000214 [00F747B3] X15=00000000 X14=FFFFFFFF X15=FFFFFFFF xor     a5,a4,a5
PC=00000218 [FCF42E23] X28=00000000 X08=00500000 X15=00000000 sw      a5,-36(s0/fp)
PC=0000021C [FC042E23] X28=00000000 X08=00500000 X00=00000000 sw      zero,-36(s0/fp)
PC=00000220 [FEC42703] X14=FFFFFFFF X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=00000224 [FE842783] X15=FFFFFFFF X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=00000228 [00F767B3] X15=FFFFFFFF X14=FFFFFFFF X15=FFFFFFFF or      a5,a4,a5
PC=0000022C [FFF7C793] X15=00000000 X15=FFFFFFFF X31=00000000 xori    a5,a5,-1
PC=00000230 [FCF42C23] X24=00000000 X08=00500000 X15=00000000 sw      a5,-40(s0/fp)
PC=00000234 [FC042C23] X24=00000000 X08=00500000 X00=00000000 sw      zero,-40(s0/fp)
PC=00000238 [FEC42703] X14=FFFFFFFF X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=0000023C [FE842783] X15=FFFFFFFF X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=00000240 [00F777B3] X15=FFFFFFFF X14=FFFFFFFF X15=FFFFFFFF and     a5,a4,a5
PC=00000244 [FFF7C793] X15=00000000 X15=FFFFFFFF X31=00000000 xori    a5,a5,-1
PC=00000248 [FCF42A23] X20=00000000 X08=00500000 X15=00000000 sw      a5,-44(s0/fp)
PC=0000024C [FC042A23] X20=00000000 X08=00500000 X00=00000000 sw      zero,-44(s0/fp)
PC=00000250 [FEC42703] X14=FFFFFFFF X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=00000254 [FE842783] X15=FFFFFFFF X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=00000258 [00F747B3] X15=00000000 X14=FFFFFFFF X15=FFFFFFFF xor     a5,a4,a5
PC=0000025C [FFF7C793] X15=FFFFFFFF X15=00000000 X31=00000000 xori    a5,a5,-1
PC=00000260 [FCF42823] X16=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-48(s0/fp)
PC=00000264 [FC042823] X16=00000000 X08=00500000 X00=00000000 sw      zero,-48(s0/fp)
PC=00000268 [FEC42783] X15=FFFFFFFF X08=00500000 X12=00000000 lw      a5,-20(s0/fp)
PC=0000026C [FFF7C793] X15=00000000 X15=FFFFFFFF X31=00000000 xori    a5,a5,-1
PC=00000270 [FCF42623] X12=00000000 X08=00500000 X15=00000000 sw      a5,-52(s0/fp)
PC=00000274 [FC042623] X12=00000000 X08=00500000 X00=00000000 sw      zero,-52(s0/fp)
PC=00000278 [FE842783] X15=FFFFFFFF X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=0000027C [FFF7C793] X15=00000000 X15=FFFFFFFF X31=00000000 xori    a5,a5,-1
PC=00000280 [FCF42423] X08=00500000 X08=00500000 X15=00000000 sw      a5,-56(s0/fp)
PC=00000284 [FC042423] X08=00500000 X08=00500000 X00=00000000 sw      zero,-56(s0/fp)
PC=00000288 [0F0F17B7] X15=0F0F1000 X30=00000000 X16=00000000 lui     a5,252645376
PC=0000028C [F0F78793] X15=0F0F0F0F X15=0F0F1000 X15=0F0F1000 addi    a5,a5,-241
PC=00000290 [FEF42623] X12=00000000 X08=00500000 X15=0F0F0F0F sw      a5,-20(s0/fp)
PC=00000294 [F0F0F7B7] X15=F0F0F000 X01=000001C0 X15=0F0F0F0F lui     a5,4042321920
PC=00000298 [0F078793] X15=F0F0F0F0 X15=F0F0F000 X16=00000000 addi    a5,a5,240
PC=0000029C [FEF42423] X08=00500000 X08=00500000 X15=F0F0F0F0 sw      a5,-24(s0/fp)
PC=000002A0 [FEC42703] X14=0F0F0F0F X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=000002A4 [FE842783] X15=F0F0F0F0 X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=000002A8 [00F767B3] X15=FFFFFFFF X14=0F0F0F0F X15=F0F0F0F0 or      a5,a4,a5
PC=000002AC [FEF42223] X04=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-28(s0/fp)
PC=000002B0 [FE042223] X04=00000000 X08=00500000 X00=00000000 sw      zero,-28(s0/fp)
PC=000002B4 [FEC42703] X14=0F0F0F0F X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=000002B8 [FE842783] X15=F0F0F0F0 X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=000002BC [00F777B3] X15=00000000 X14=0F0F0F0F X15=F0F0F0F0 and     a5,a4,a5
PC=000002C0 [FEF42023] X00=00000000 X08=00500000 X15=00000000 sw      a5,-32(s0/fp)
PC=000002C4 [FE042023] X00=00000000 X08=00500000 X00=00000000 sw      zero,-32(s0/fp)
PC=000002C8 [FEC42703] X14=0F0F0F0F X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=000002CC [FE842783] X15=F0F0F0F0 X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=000002D0 [00F747B3] X15=FFFFFFFF X14=0F0F0F0F X15=F0F0F0F0 xor     a5,a4,a5
PC=000002D4 [FCF42E23] X28=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-36(s0/fp)
PC=000002D8 [FC042E23] X28=00000000 X08=00500000 X00=00000000 sw      zero,-36(s0/fp)
PC=000002DC [FEC42703] X14=0F0F0F0F X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=000002E0 [FE842783] X15=F0F0F0F0 X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=000002E4 [00F767B3] X15=FFFFFFFF X14=0F0F0F0F X15=F0F0F0F0 or      a5,a4,a5
PC=000002E8 [FFF7C793] X15=00000000 X15=FFFFFFFF X31=00000000 xori    a5,a5,-1
PC=000002EC [FCF42C23] X24=00000000 X08=00500000 X15=00000000 sw      a5,-40(s0/fp)
PC=000002F0 [FC042C23] X24=00000000 X08=00500000 X00=00000000 sw      zero,-40(s0/fp)
PC=000002F4 [FEC42703] X14=0F0F0F0F X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=000002F8 [FE842783] X15=F0F0F0F0 X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=000002FC [00F777B3] X15=00000000 X14=0F0F0F0F X15=F0F0F0F0 and     a5,a4,a5
PC=00000300 [FFF7C793] X15=FFFFFFFF X15=00000000 X31=00000000 xori    a5,a5,-1
PC=00000304 [FCF42A23] X20=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-44(s0/fp)
PC=00000308 [FC042A23] X20=00000000 X08=00500000 X00=00000000 sw      zero,-44(s0/fp)
PC=0000030C [FEC42703] X14=0F0F0F0F X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=00000310 [FE842783] X15=F0F0F0F0 X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=00000314 [00F747B3] X15=FFFFFFFF X14=0F0F0F0F X15=F0F0F0F0 xor     a5,a4,a5
PC=00000318 [FFF7C793] X15=00000000 X15=FFFFFFFF X31=00000000 xori    a5,a5,-1
PC=0000031C [FCF42823] X16=00000000 X08=00500000 X15=00000000 sw      a5,-48(s0/fp)
PC=00000320 [FC042823] X16=00000000 X08=00500000 X00=00000000 sw      zero,-48(s0/fp)
PC=00000324 [FEC42783] X15=0F0F0F0F X08=00500000 X12=00000000 lw      a5,-20(s0/fp)
PC=00000328 [FFF7C793] X15=F0F0F0F0 X15=0F0F0F0F X31=00000000 xori    a5,a5,-1
PC=0000032C [FCF42623] X12=00000000 X08=00500000 X15=F0F0F0F0 sw      a5,-52(s0/fp)
PC=00000330 [FC042623] X12=00000000 X08=00500000 X00=00000000 sw      zero,-52(s0/fp)
PC=00000334 [FE842783] X15=F0F0F0F0 X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=00000338 [FFF7C793] X15=0F0F0F0F X15=F0F0F0F0 X31=00000000 xori    a5,a5,-1
PC=0000033C [FCF42423] X08=00500000 X08=00500000 X15=0F0F0F0F sw      a5,-56(s0/fp)
PC=00000340 [FC042423] X08=00500000 X08=00500000 X00=00000000 sw      zero,-56(s0/fp)
PC=00000344 [FFF00793] X15=FFFFFFFF X00=00000000 X31=00000000 addi    a5,zero,-1
PC=00000348 [FEF42623] X12=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-20(s0/fp)
PC=0000034C [FE042423] X08=00500000 X08=00500000 X00=00000000 sw      zero,-24(s0/fp)
PC=00000350 [FEC42703] X14=FFFFFFFF X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=00000354 [FE842783] X15=00000000 X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=00000358 [00F767B3] X15=FFFFFFFF X14=FFFFFFFF X15=00000000 or      a5,a4,a5
PC=0000035C [FEF42223] X04=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-28(s0/fp)
PC=00000360 [FE042223] X04=00000000 X08=00500000 X00=00000000 sw      zero,-28(s0/fp)
PC=00000364 [FEC42703] X14=FFFFFFFF X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=00000368 [FE842783] X15=00000000 X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=0000036C [00F777B3] X15=00000000 X14=FFFFFFFF X15=00000000 and     a5,a4,a5
PC=00000370 [FEF42023] X00=00000000 X08=00500000 X15=00000000 sw      a5,-32(s0/fp)
PC=00000374 [FE042023] X00=00000000 X08=00500000 X00=00000000 sw      zero,-32(s0/fp)
PC=00000378 [FEC42703] X14=FFFFFFFF X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=0000037C [FE842783] X15=00000000 X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=00000380 [00F747B3] X15=FFFFFFFF X14=FFFFFFFF X15=00000000 xor     a5,a4,a5
PC=00000384 [FCF42E23] X28=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-36(s0/fp)
PC=00000388 [FC042E23] X28=00000000 X08=00500000 X00=00000000 sw      zero,-36(s0/fp)
PC=0000038C [FEC42703] X14=FFFFFFFF X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=00000390 [FE842783] X15=00000000 X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=00000394 [00F767B3] X15=FFFFFFFF X14=FFFFFFFF X15=00000000 or      a5,a4,a5
PC=00000398 [FFF7C793] X15=00000000 X15=FFFFFFFF X31=00000000 xori    a5,a5,-1
PC=0000039C [FCF42C23] X24=00000000 X08=00500000 X15=00000000 sw      a5,-40(s0/fp)
PC=000003A0 [FC042C23] X24=00000000 X08=00500000 X00=00000000 sw      zero,-40(s0/fp)
PC=000003A4 [FEC42703] X14=FFFFFFFF X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=000003A8 [FE842783] X15=00000000 X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=000003AC [00F777B3] X15=00000000 X14=FFFFFFFF X15=00000000 and     a5,a4,a5
PC=000003B0 [FFF7C793] X15=FFFFFFFF X15=00000000 X31=00000000 xori    a5,a5,-1
PC=000003B4 [FCF42A23] X20=00000000 X08=00500000 X15=FFFFFFFF sw      a5,-44(s0/fp)
PC=000003B8 [FC042A23] X20=00000000 X08=00500000 X00=00000000 sw      zero,-44(s0/fp)
PC=000003BC [FEC42703] X14=FFFFFFFF X08=00500000 X12=00000000 lw      a4,-20(s0/fp)
PC=000003C0 [FE842783] X15=00000000 X08=00500000 X08=00500000 lw      a5,-24(s0/fp)
PC=000003C4 [00F747B3] X15=FFFFFFFF X14=FFFFFFFF X15=00000000 xor     a5,a4,a5
PC=000003C8 [FFF7C793] X15=00000000 X15=FFFFFFFF X31=00000000 xori    a5,a5,-1
